"","qseqid","species","seq_percID","top_perc","diff","taxonomic_level","taxon","genus","family","order","class","phylum","kingdom"
"331","ASV_1584","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"332","ASV_1586","Gadus chalcogrammus",98.81,98.81,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"333","ASV_1593","Gadus chalcogrammus",99.405,99.405,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"334","ASV_1602","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"335","ASV_1607","Gadus chalcogrammus",98.81,98.81,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"336","ASV_1608","Eleginus gracilis",99.408,99.408,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"337","ASV_1609","Gadus chalcogrammus",99.405,99.405,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"338","ASV_1656","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"339","ASV_1660","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"340","ASV_1688","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"341","ASV_0011","Gadus chalcogrammus",100,100,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"342","ASV_0011","Gadus macrocephalus",100,100,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"343","ASV_0056","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"344","ASV_0056","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"345","ASV_0075","Gadus chalcogrammus",98.83,98.83,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"346","ASV_0075","Gadus macrocephalus",98.83,98.83,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"347","ASV_0085","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"348","ASV_0085","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"349","ASV_0092","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"350","ASV_0092","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"351","ASV_0094","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"352","ASV_0094","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"353","ASV_0124","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"354","ASV_0124","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"355","ASV_0147","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"356","ASV_0147","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"357","ASV_0160","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"358","ASV_0172","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"359","ASV_0172","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"360","ASV_0174","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"361","ASV_0174","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"362","ASV_0194","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"363","ASV_0194","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"364","ASV_0207","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"365","ASV_0207","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"366","ASV_0216","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"367","ASV_0216","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"368","ASV_0268","Gadus chalcogrammus",100,100,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"369","ASV_0268","Gadus macrocephalus",100,100,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"370","ASV_0291","Gadus chalcogrammus",98.225,98.225,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"371","ASV_0291","Gadus macrocephalus",98.225,98.225,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"372","ASV_0322","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"373","ASV_0322","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"374","ASV_0340","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"375","ASV_0340","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"376","ASV_0343","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"377","ASV_0343","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"378","ASV_0397","Gadus chalcogrammus",98.83,98.83,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"379","ASV_0397","Gadus macrocephalus",98.83,98.83,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"380","ASV_0406","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"381","ASV_0406","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"382","ASV_0420","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"383","ASV_0420","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"384","ASV_0424","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"385","ASV_0424","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"386","ASV_0456","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"387","ASV_0456","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"388","ASV_0515","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"389","ASV_0515","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"390","ASV_0560","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"391","ASV_0560","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"392","ASV_0573","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"393","ASV_0573","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"394","ASV_0600","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"395","ASV_0600","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"396","ASV_0615","Gadus chalcogrammus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"397","ASV_0615","Gadus macrocephalus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"398","ASV_0629","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"399","ASV_0629","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"400","ASV_0638","Gadus chalcogrammus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"401","ASV_0638","Gadus macrocephalus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"402","ASV_0692","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"403","ASV_0692","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"404","ASV_0702","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"405","ASV_0702","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"406","ASV_0745","Gadus chalcogrammus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"407","ASV_0745","Gadus macrocephalus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"408","ASV_0804","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"409","ASV_0804","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"410","ASV_0828","Gadus chalcogrammus",100,100,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"411","ASV_0828","Gadus macrocephalus",100,100,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"412","ASV_0853","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"413","ASV_0861","Gadus chalcogrammus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"414","ASV_0861","Gadus macrocephalus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"415","ASV_0862","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"416","ASV_0862","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"417","ASV_0865","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"418","ASV_0865","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"419","ASV_0918","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"420","ASV_0918","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"421","ASV_0959","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"422","ASV_0959","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"423","ASV_0971","Gadus chalcogrammus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"424","ASV_0971","Gadus macrocephalus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"425","ASV_1007","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"426","ASV_1007","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"427","ASV_1011","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"428","ASV_1011","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"429","ASV_1024","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"430","ASV_1024","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"431","ASV_1029","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"432","ASV_1029","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"433","ASV_1080","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"434","ASV_1080","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"435","ASV_1101","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"436","ASV_1101","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"437","ASV_1113","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"438","ASV_1113","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"439","ASV_1118","Gadus chalcogrammus",98.235,98.235,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"440","ASV_1118","Gadus macrocephalus",98.235,98.235,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"441","ASV_1123","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"442","ASV_1123","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"443","ASV_1130","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"444","ASV_1130","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"445","ASV_1329","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"446","ASV_1329","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"447","ASV_1342","Gadus chalcogrammus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"448","ASV_1342","Gadus macrocephalus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"449","ASV_1414","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"450","ASV_1414","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"451","ASV_1422","Gadus chalcogrammus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"452","ASV_1422","Gadus macrocephalus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"453","ASV_1423","Gadus chalcogrammus",99.401,99.401,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"454","ASV_1423","Gadus macrocephalus",99.401,99.401,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"455","ASV_1462","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"456","ASV_1462","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"457","ASV_1469","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"458","ASV_1469","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"459","ASV_1478","Gadus chalcogrammus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"460","ASV_1478","Gadus macrocephalus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"461","ASV_1553","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"462","ASV_1553","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"463","ASV_1625","Gadus chalcogrammus",98.235,98.235,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"464","ASV_1625","Gadus macrocephalus",98.235,98.235,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"465","ASV_0160","Gadus macrocephalus",99.408,99.412,0.00400000000000489,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"466","ASV_0853","Gadus macrocephalus",99.408,99.412,0.00400000000000489,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"467","ASV_0152","Eleginus gracilis",98.83,98.83,0,"family","Gadidae","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"468","ASV_0182","Eleginus gracilis",98.83,98.83,0,"family","Gadidae","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"469","ASV_0346","Gadus chalcogrammus",98.824,98.824,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"470","ASV_0455","Arctogadus glacialis",99.412,99.412,0,"family","Gadidae","Arctogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"471","ASV_0455","Gadus chalcogrammus",99.412,99.412,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"472","ASV_0455","Gadus macrocephalus",99.412,99.412,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"473","ASV_0593","Arctogadus glacialis",99.412,99.412,0,"family","Gadidae","Arctogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"474","ASV_0654","Arctogadus glacialis",99.412,99.412,0,"family","Gadidae","Arctogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"475","ASV_0654","Gadus chalcogrammus",99.412,99.412,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"476","ASV_0706","Arctogadus glacialis",99.412,99.412,0,"family","Gadidae","Arctogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"477","ASV_0706","Gadus chalcogrammus",99.412,99.412,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"478","ASV_1259","Arctogadus glacialis",98.824,98.824,0,"family","Gadidae","Arctogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"479","ASV_1259","Gadus chalcogrammus",98.824,98.824,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"480","ASV_1259","Gadus macrocephalus",98.824,98.824,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"481","ASV_1385","Gadus chalcogrammus",98.235,98.235,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"482","ASV_1590","Gadus chalcogrammus",98.81,98.81,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"483","ASV_0593","Boreogadus saida",99.408,99.412,0.00400000000000489,"family","Gadidae","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"484","ASV_0152","Microgadus proximus",98.824,98.83,0.00600000000000023,"family","Gadidae","Microgadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"485","ASV_0182","Microgadus proximus",98.824,98.83,0.00600000000000023,"family","Gadidae","Microgadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"486","ASV_0346","Boreogadus saida",98.817,98.824,0.007000000000005,"family","Gadidae","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"487","ASV_0346","Gadus macrocephalus",98.817,98.824,0.007000000000005,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"488","ASV_1590","Boreogadus saida",98.802,98.81,0.00799999999999557,"family","Gadidae","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"489","ASV_1590","Gadus macrocephalus",98.802,98.81,0.00799999999999557,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"490","ASV_1385","Boreogadus saida",98.225,98.235,0.0100000000000051,"family","Gadidae","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"491","ASV_1385","Gadus macrocephalus",98.225,98.235,0.0100000000000051,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
